Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
0,67.0,2010,63.33,11368,2,65.18,11368,0,2014,420,470,440,0.493596387301038,315,324,-1,-1,-1,356,-1,0.2718,1.0449,0.7785,-1.2486,-0.4776
1,74.8,2009,68.0,96,2,69.0,96,0,2014,570,395,475,0.356536487724475,475,-1,346,-1,-1,-1,-1,-0.0154,0.8784,-0.7585,0.3995,-0.4776
1,65.0,2005,66.0,462,2,60.23,462,1,2011,505,435,445,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.1232,1.8331,1.0024,0.3444
1,49.0,2007,75.0,9738,2,65.0,9738,0,2011,525,455,425,0.525922584252055,415,-1,-1,-1,-1,-1,-1,1.2828,0.8128,0.672,-1.7004,-0.2875
1,83.2,2006,80.0,35,1,73.2,35,1,2011,464,555,625,0.960603251997053,445,466,-1,-1,-1,473,-1,0.8192,0.1888,-0.6343,-0.0552,0.8183
1,60.0,2007,62.0,7881,2,70.0,7881,0,2012,335,405,435,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.5719,0.0328,-0.344,-1.8179,-0.1295
1,78.0,2009,72.0,6874,2,64.0,6874,0,2014,595,530,525,0.486747008438193,445,-1,376,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,1.4386
0,64.0,2009,69.2,172,2,71.8,172,0,2014,485,460,425,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,0.1637,-0.7415,-0.6692
0,81.5,2004,74.05,350,2,70.06,350,0,2010,455,465,535,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.2009,0.0328,0.0914,1.0024,-0.4455
1,74.3,2009,71.25,519,2,67.0,519,1,2013,325,425,475,0.783303536670298,275,388,-1,-1,-1,-1,-1,-0.159,0.0459,0.9322,-0.3612,0.2889
1,90.24,2006,81.5,6810,2,82.0,6810,0,2012,475,415,455,0.824666400671332,425,400,-1,-1,-1,-1,-1,0.3555,0.6568,1.1074,-0.9953,0.9763
1,58.9,2010,68.0,1808,2,6.85,1808,0,2014,490,310,380,0.486747008438193,445,-1,376,-1,-1,-1,-1,1.8517,0.2124,0.6248,-1.7556,-0.4776
1,76.0,2009,74.0,13375,2,77.0,13375,0,2013,475,500,500,0.839686084018748,-1,-1,-1,-1,-1,-1,433,-0.4463,0.2124,-1.527,-0.4879,-0.6692
1,62.88,2006,77.5,315,2,70.0,315,1,2010,455,515,405,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-0.344,-0.7603,0.6603
0,72.0,2009,73.0,13210,2,71.0,13210,0,2013,485,465,400,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.7335,-0.2871,-0.1437,1.9207,-0.6692
0,90.0,2010,75.75,8888,2,72.0,8888,0,2014,405,470,340,0.23780283983757,435,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.1637,0.1459,-0.6692
1,81.6,2008,87.6,13,1,76.48,13,1,2012,465,605,555,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-0.1437,-0.2344,-0.4776
1,85.0,2010,75.0,319,2,60.0,319,1,2014,675,480,500,0.842248322257836,425,-1,469,-1,-1,-1,-1,1.1336,1.0449,0.1637,-1.2486,0.0973
0,78.0,2009,76.0,7269,2,73.0,7269,1,2013,405,400,355,0.538386892985096,325,333,-1,-1,-1,260,-1,-0.7335,-0.1206,-2.1418,0.9066,-1.0524
1,60.8,2008,62.4,5232,2,60.0,5232,0,2012,495,425,645,0.538386892985096,385,333,-1,-1,-1,-1,-1,0.3555,0.0328,-0.598,-0.2902,-1.2354
0,86.2,2008,69.8,10932,2,68.4,10932,0,2012,505,405,515,0.376059586651545,-1,300,-1,-1,-1,393,-1,0.9737,0.5008,-0.3803,0.76733,0.8183
0,84.5,2007,94.0,9198,2,71.82,9198,1,2011,475,485,665,0.694479327708463,395,366,-1,-1,-1,286,-1,-0.159,-0.1206,-0.4511,1.2869,0.6721
0,85.6,2010,79.9,1136,2,78.0,1136,0,2014,350,460,345,0.179873900247905,-1,-1,-1,-1,-1,-1,-1,-0.4463,-0.2871,0.3174,1.2869,-0.0943
0,91.6,2010,88.9,11871,2,75.3,11871,0,2014,420,540,595,0.112139438207403,365,228,-1,-1,-1,-1,-1,-0.159,0.5454,-0.4511,1.5404,0.4805
1,89.0,2008,96.7,6659,2,92.0,6659,1,2012,525,475,375,0.0587928000083534,365,200,-1,-1,-1,393,-1,-0.6491,-0.4353,0.672,1.85433,-0.1295
1,76.0,2009,66.0,1358,2,56.24,1358,1,2013,710,570,545,-1.0,395,-1,407,-1,-1,-1,-1,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273
1,71.0,2007,72.6,144,2,73.6,144,0,2013,360,425,445,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.8463,-0.6201,0.6248,-0.2344,1.0554
1,84.2,2006,77.4,3395,1,78.9,3395,0,2011,505,555,495,0.694479327708463,415,366,-1,-1,-1,-1,-1,-1.8083,0.1888,-0.6343,1.2374,-0.2875
1,67.75,2009,61.5,13697,2,76.1,13697,1,2013,450,355,295,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.7335,0.2124,-0.1437,0.5262,-0.8608
1,84.2,2009,81.25,13371,2,75.0,13371,0,2013,285,425,455,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-0.4511,1.0333,-0.8608
1,87.2,2009,87.14,5216,2,77.0,5216,1,2014,605,590,535,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.3027,-0.4536,-2.6028,0.7798,0.2889
0,91.8,2009,85.0,527,2,74.7,527,0,2013,554,465,525,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-1.4992,-0.7473,-1.5051,0.2973,0.4234
1,65.5,2006,69.5,356,2,56.7,356,1,2009,405,355,295,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,-0.1988,0.0623,0.9763
1,75.0,2008,71.5,347,2,64.0,347,0,2013,615,555,355,0.115022725743068,-1,-1,-1,-1,292,-1,-1,1.5644,0.8784,0.4711,-1.5021,-2.0105
1,91.5,2010,75.5,8888,2,76.0,8888,0,2014,475,450,150,0.459015840492937,-1,-1,-1,376,-1,-1,-1,-1.1644,-0.6201,0.7785,1.5404,-0.2859
1,65.0,2008,65.0,7376,2,71.42,7376,0,2013,485,500,470,0.276047228046856,345,-1,-1,-1,-1,-1,-1,1.4208,0.5454,0.9322,1.6672,0.6721
1,78.2,2010,76.0,4042,2,74.0,4042,0,2014,475,555,650,0.842248322257836,575,-1,469,-1,-1,-1,-1,0.4155,0.7119,0.7785,-2.3895,0.6721
1,82.0,2010,78.8,6290,1,71.0,6290,0,2014,555,610,795,0.996744486852253,495,-1,623,-1,-1,-1,-1,-0.3027,0.3789,-0.2974,-0.6147,-0.8608
1,67.8,2006,74.0,568,2,70.4,568,0,2011,565,585,565,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-1.6538,0.8128,1.688,-0.1727,0.9763
0,75.0,2010,78.0,12992,2,71.1,12992,1,2013,415,440,355,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.8463,1.3779,1.0859,-0.995,1.247
1,65.0,2008,56.0,11759,2,67.37,11759,0,2014,465,560,365,0.842248322257836,465,-1,469,-1,-1,-1,-1,1.4208,1.2114,0.6248,-1.7556,0.4805
0,91.0,2007,82.0,1067,2,76.0,1067,0,2011,425,465,525,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.1283,-0.1232,0.8171,-1.7004,0.5024
1,82.2,2006,82.6,403,2,75.88,403,0,2010,395,345,385,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.0537,0.7673,-0.2875
0,86.0,2009,77.0,4973,2,75.0,4973,0,2013,325,510,295,0.0185409416754305,415,-1,192,-1,-1,-1,-1,0.1282,0.0459,0.1637,0.0192,-0.0943
0,81.6,2009,87.9,11183,2,77.4,11183,1,2013,555,465,605,0.694479327708463,375,366,-1,-1,-1,393,-1,1.4208,0.8784,-0.4511,-2.2627,0.0973
0,73.0,2009,74.6,1875,2,79.21,1875,0,2014,430,445,495,0.356536487724475,385,-1,346,-1,-1,-1,-1,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092
0,87.5,2008,95.3,11183,2,80.95,11183,1,2012,425,465,535,0.538386892985096,335,333,-1,-1,-1,446,-1,0.3941,0.6568,-1.0697,0.0917,0.3444
1,83.6,2009,85.4,47,1,73.3,47,1,2013,580,620,750,0.952245572924303,585,-1,-1,-1,-1,-1,-1,1.1336,0.8784,-0.4511,-0.7415,1.4386
0,83.0,2008,73.0,8310,2,74.0,8310,1,2013,345,435,445,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.99,-0.7866,1.2396,1.0333,-2.7769
0,68.0,2008,74.0,2647,2,76.0,2647,0,2014,360,545,520,0.744758354008939,415,-1,438,-1,-1,-1,-1,-0.0154,-0.7866,0.7785,0.9066,0.4805
1,87.8,2006,95.0,1487,2,74.9,1487,0,2010,525,465,615,0.376059586651545,475,300,-1,-1,-1,-1,-1,-0.880999999999999,-1.8393,-1.7954,-0.2902,-2.0253
0,93.5,2008,95.3,3076,2,92.3,3076,0,2012,415,575,405,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-0.5719,1.0858,-0.9245,0.0622299999999999,0.1864
0,81.0,2010,75.5,6814,2,82.8,6814,0,2014,475,410,320,0.622642915849938,455,-1,407,-1,-1,-1,-1,0.2718,0.2124,0.01,1.0333,0.4805
1,91.0,2009,94.4,492,2,82.4,492,1,2013,605,475,590,0.99526570569548,-1,533,-1,-1,-1,-1,-1,-1.1128,0.6568,-0.6343,2.0306,-1.5513
1,54.0,2010,64.0,7600,2,62.0,7600,0,2014,360,425,370,0.23780283983757,-1,-1,315,-1,-1,-1,-1,-0.0154,-0.1206,-0.7585,0.9066,-0.0943
1,64.0,2007,61.0,1940,2,62.0,1940,1,2012,405,540,630,0.911395278391328,495,-1,500,-1,-1,-1,-1,0.4155,1.0449,0.1637,-0.4879,0.0973
1,73.0,2009,85.4,1390,2,76.92,1390,0,2013,545,555,735,0.991397583740291,475,516,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,0.0192,-1.6273
1,58.8,2004,65.5,477,2,51.0,477,1,2011,545,435,485,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,0.6568,0.8171,-0.9953,-0.7615
0,86.4,2009,64.0,6970,2,55.07,6970,1,2013,615,610,530,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.4155,0.5454,-1.0659,0.2727,1.0554
1,60.1,2007,66.4,1887,1,65.22,1887,0,2014,490,455,345,0.23780283983757,535,-1,315,-1,-1,-1,-1,1.7081,1.0449,0.9322,0.2727,1.247
0,94.4,2008,87.0,1866,2,80.9,1866,1,2012,625,585,465,0.655766942617211,-1,-1,-1,-1,-1,366,-1,-0.3014,0.5008,-0.4891,-0.17277,-0.4455
1,61.1,2007,60.0,13808,2,65.62,13808,0,2013,360,470,195,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,0.3174,-0.2344,-0.6692
1,62.0,2007,71.9,4234,2,55.0,4234,0,2011,395,555,585,0.694479327708463,-1,366,-1,-1,-1,313,-1,0.6646,0.8128,1.3977,-0.0552,1.4502
1,80.2,2006,73.0,568,2,73.0,568,0,2011,625,615,575,0.538386892985096,575,333,-1,-1,-1,446,-1,0.8192,1.7488,1.2525,-0.0552,0.6603
1,66.0,2007,69.0,13210,2,63.0,13210,0,2012,735,464,535,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-1.6538,-0.3183,-0.1626,0.6498,-1.2354
1,92.8,2005,87.0,443,1,95.3,443,0,2012,695,675,725,0.824666400671332,-1,400,-1,-1,-1,-1,-1,1.4374,1.7488,0.9623,-2.1704,0.8973
1,81.8,2008,63.6,7783,2,63.18,7783,1,2012,500,545,485,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.1644,0.7119,-0.2974,1.4136,0.0973
1,72.0,2008,63.0,198,2,65.0,198,0,2014,380,470,445,0.229481754911755,-1,266,-1,-1,-1,292,-1,-3.3188,-5.7816,-4.4472,-0.7415,-6.9925
1,86.4,2009,69.0,347,2,73.0,347,0,2014,530,520,750,0.423951396376433,315,324,-1,-1,388,-1,-1,1.2772,0.3789,-0.7585,-1.5021,-0.2859
1,79.2,2008,86.91,8011,2,70.5,8011,0,2012,315,245,305,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-1.0355,-2.0733,-1.2511,0.17983,-1.5513
1,74.0,2007,71.0,13040,2,80.7,13040,1,2012,500,520,455,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.308,1.3779,1.0859,-0.6147,-0.6692
0,86.8,2008,84.6,7557,2,83.9,7557,1,2012,435,575,454,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.3555,0.8128,-0.4891,-0.6428,-0.7615
1,74.4,2005,79.0,1859,2,62.81,1859,0,2009,495,495,455,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.8192,1.7488,-0.1988,-1.9354,0.1864
1,80.5,2008,71.25,1422,2,65.0,1422,0,2011,615,555,645,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.2628,0.8128,-1.3599,-0.1727,0.1864
1,90.5,2008,95.3,3801,2,88.8,3801,0,2012,735,565,554,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.2782,0.8128,0.0914,-0.8778,-0.1295
0,83.33,2009,93.5,13994,2,68.48,13994,0,2013,500,400,355,0.966006923498049,405,-1,-1,-1,580,-1,-1,0.2718,-0.7866,-0.4511,0.3995,0.8637
1,68.0,2010,74.0,272,2,71.2,272,0,2014,570,570,530,0.59828069148683,-1,-1,-1,407,-1,-1,-1,0.7027,-0.2871,-0.2974,-0.7415,-0.6692
1,69.0,2009,74.0,930,2,74.0,930,1,2013,535,565,595,0.997298967866528,-1,548,-1,-1,-1,-1,-1,1.5644,0.3789,-1.2196,-1.8824,-0.2859
0,85.0,2008,73.0,11283,2,77.0,11283,0,2012,355,405,305,0.124502074009537,315,233,-1,-1,-1,-1,-1,-0.2628,1.1248,-2.0856,-0.5253,-0.7615
1,81.0,2008,76.4,196,2,69.7,196,0,2012,510,385,455,0.840840968763718,-1,-1,-1,473,-1,-1,-1,0.8463,-0.9531,-0.7585,-1.3753,-2.2021
1,78.2,2009,68.2,7685,2,76.0,7685,1,2013,615,545,520,-1.0,635,-1,-1,-1,-1,-1,-1,1.4208,0.7119,0.9322,-1.6289,0.4805
0,80.6,2008,69.0,9256,2,54.0,9256,0,2014,710,570,595,0.911395278391328,415,-1,500,-1,-1,-1,-1,-0.8772,-1.4526,-1.0659,1.0333,-0.4776
1,72.6,2007,66.6,6270,2,60.0,6270,0,2011,535,525,535,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-0.4173,-1.0593,0.0914,-1.49467,-0.6035
1,70.0,2008,73.8,75,2,79.12,75,0,2012,515,555,554,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.4992,0.3448,-2.3759,-0.9953,-0.2875
0,80.83,2008,92.2,9837,2,78.85,9837,1,2012,445,605,625,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.6646,0.7348,-1.1422,0.4148,-0.4455
1,87.0,2009,88.0,8735,2,66.0,8735,0,2013,545,555,575,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.8772,-0.4536,-1.527,-0.1076,0.0973
1,76.4,2005,78.2,182,2,55.0,182,1,2010,575,525,585,0.376059586651545,305,300,-1,-1,-1,-1,-1,-0.7264,1.2808,0.2366,0.6498,-0.1295
0,85.0,2010,74.0,2959,2,74.9,2959,0,2014,450,425,545,0.356536487724475,385,-1,346,-1,-1,-1,-1,0.7027,0.7119,1.3933,-0.1076,0.0973
1,86.8,2006,85.5,1329,2,63.17,1329,1,2010,495,515,575,0.960603251997053,355,466,-1,-1,-1,-1,-1,-0.1082,0.5008,0.0914,-0.4078,0.5024
0,87.0,2009,84.4,8195,1,79.3,8195,1,2013,570,475,295,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-1.0659,1.1601,-0.4776
1,79.6,2009,72.5,2027,2,62.28,2027,0,2013,640,625,595,0.996744486852253,495,-1,623,-1,-1,-1,-1,0.7027,1.7109,1.7007,-2.5163,0.2889
1,60.83,2006,70.4,4234,2,70.38,4234,0,2011,355,515,595,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,0.6568,0.672,-0.1727,0.0284
1,82.0,2005,75.8,443,1,82.5,443,0,2014,625,520,705,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.8825,0.5454,-0.9122,-0.1076,-1.4356
1,60.5,2009,72.15,129,2,81.0,129,0,2015,345,410,500,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.3684,-0.2882,0.0623,-0.7615
1,88.2,2008,76.5,9786,2,68.34,9786,0,2012,535,395,575,0.538386892985096,375,333,-1,-1,-1,393,-1,-0.880999999999999,-2.3073,-1.7954,0.3561,-0.2875
1,81.4,2009,71.0,3002,2,77.0,3002,0,2014,580,370,500,0.207392169717661,475,260,-1,-1,-1,-1,-1,-0.0154,0.3789,0.7785,-0.2344,1.4386
1,71.0,2009,60.0,5904,2,63.0,5904,0,2013,465,355,515,0.356536487724475,425,-1,346,-1,-1,-1,-1,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253
1,73.0,2009,64.0,9737,2,61.0,9737,0,2014,430,370,450,0.557389505646088,-1,388,-1,-1,420,-1,-1,0.1282,-0.9531,0.1637,0.653,0.2889
0,70.61,2009,70.83,16578,2,60.0,16578,1,2013,385,410,370,0.23780283983757,465,-1,315,-1,-1,-1,-1,-0.5899,-0.2871,0.7785,0.7798,-0.6692
0,81.0,2010,79.0,64,2,71.5,64,0,2014,510,500,575,0.493596387301038,455,324,-1,-1,-1,-1,-1,-1.8825,-3.7836,-2.4491,0.9066,-1.8189
1,88.6,2006,79.4,4554,2,69.47,4554,0,2010,385,385,404,0.824666400671332,325,400,-1,-1,-1,-1,-1,-1.8083,-1.2153,-0.344,-0.2902,-0.9194
1,66.4,2006,67.75,4173,2,76.0,4173,1,2013,535,480,260,0.622642915849938,585,-1,407,-1,-1,-1,-1,1.2772,1.3779,0.4711,-1.8824,0.2889
0,72.0,2005,74.0,4809,2,68.9,4809,1,2010,315,415,385,0.538386892985096,465,333,-1,-1,-1,-1,-1,0.3555,-0.2793,0.2366,-1.8179,-0.6035
1,92.6,2008,83.8,1825,1,84.6,1825,0,2013,650,545,665,0.978799292641428,585,-1,561,-1,-1,-1,-1,1.1336,1.0449,1.3933,-0.4879,0.2889
1,81.38,2009,71.33,11629,2,65.97,11629,0,2013,590,605,560,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.1336,0.7119,0.4711,-0.8682,1.247
1,86.8,2010,79.2,5147,2,72.86,5147,0,2014,440,570,630,0.493596387301038,545,324,-1,-1,-1,-1,-1,-1.1644,-0.1206,-0.7585,-0.6147,-0.2859
1,75.0,2008,72.0,6037,2,66.98,6037,0,2012,645,375,465,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-2.1175,-0.2793,0.5269,1.3549,-1.0774
1,64.6,2009,62.2,13355,2,78.0,13355,1,2014,520,420,415,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.7027,1.3779,0.1637,0.9066,-0.2859
1,74.0,2009,65.0,350,2,73.0,350,0,2014,450,475,575,0.557389505646088,-1,324,-1,-1,420,-1,-1,-0.8772,0.3789,0.1637,1.4136,1.247
1,80.0,2009,70.0,6290,1,65.0,6290,0,2014,440,440,620,0.744758354008939,465,-1,438,-1,-1,-1,-1,-2.0262,-0.9531,0.9322,-0.4879,-0.4776
1,57.0,2010,70.0,16213,2,68.88,16213,0,2014,325,350,390,0.356536487724475,415,-1,346,-1,-1,-1,-1,-0.8772,-3.4506,0.9322,1.6672,-1.244
1,65.0,2006,50.0,1436,2,58.0,1436,0,2011,445,315,385,-1.0,-1,-1,-1,313,-1,-1,-1,-0.5719,-1.2153,-1.5051,0.7673,-1.7093
1,69.2,2008,77.4,12601,2,76.72,12601,1,2014,535,630,645,0.999664340267414,695,-1,684,-1,-1,-1,-1,-2.3134,1.0449,0.1637,1.5404,0.0973
1,79.6,2008,78.0,3113,2,54.75,3113,0,2013,685,630,645,0.436962648056859,495,-1,-1,-1,-1,324,-1,-0.4463,0.3789,0.4711,-0.7415,0.4805
1,74.0,2009,94.0,16187,2,68.0,16187,1,2013,395,370,310,0.279258511565122,255,-1,-1,-1,-1,292,-1,0.5591,0.8784,0.4711,-1.1218,1.247
1,53.0,2007,54.0,1744,2,61.0,1744,0,2013,495,515,405,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.8463,0.2124,0.9322,-2.2627,0.4805
1,58.16,2009,72.0,10932,2,65.51,10932,0,2013,355,255,345,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.1888,-0.7794,0.0035299999999999,-0.6035
1,91.71,2010,88.83,377,2,75.0,377,0,2014,545,540,860,0.493596387301038,525,324,253,-1,-1,-1,-1,1.1336,1.0449,0.7785,-0.8682,0.8637
1,83.69,2006,76.67,285,1,95.7,285,0,2010,495,615,725,0.694479327708463,615,366,-1,-1,-1,-1,-1,-1.4992,0.3448,-0.0537,-0.7603,0.5024
1,77.5,2008,67.0,4501,2,69.5,4501,0,2013,370,390,355,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.2718,-1.4526,0.7785,-0.3612,-0.6692
1,83.6,2010,81.0,13,1,70.0,13,1,2014,665,495,440,0.356536487724475,385,-1,346,-1,-1,-1,-1,1.2772,1.3779,1.0859,-1.3753,0.0973
1,70.0,2006,62.0,14852,2,63.3,14852,0,2012,350,485,485,0.744758354008939,385,-1,438,-1,-1,-1,-1,0.5591,0.5454,-0.1437,0.9066,0.8637
1,91.2,2010,89.0,12187,2,79.8,12187,0,2014,570,580,355,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.159,0.8784,-1.6807,0.3995,-1.0524
1,77.6,2008,71.2,4042,2,68.0,4042,0,2012,425,605,475,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,-0.4891,-0.6428,0.7788
1,81.14,2010,76.4,7627,2,69.2,7627,0,2014,595,460,595,0.783303536670298,-1,388,-1,-1,-1,-1,-1,1.1336,0.3789,1.2396,-0.8682,1.0554
1,65.0,2009,53.0,272,2,69.0,272,0,2013,285,425,605,0.414337426422751,175,-1,-1,366,-1,-1,-1,-2.0262,-3.6171,-1.0659,-0.4879,-2.7769
1,74.0,2009,79.23,9699,2,69.0,9699,1,2013,345,485,590,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4463,-2.2851,-0.6048,2.1743,-2.7595
0,70.0,2009,62.0,8310,2,64.9,8310,1,2013,345,425,280,0.356536487724475,345,-1,346,-1,-1,-1,-1,-0.3027,-0.7866,-0.1437,-0.8682,-0.2859
1,89.92,2010,87.0,5086,2,76.32,5086,0,2014,560,555,620,-1.0,645,-1,407,-1,-1,-1,-1,-0.3027,-0.6201,-2.2954,-0.7415,-0.8608
0,78.0,2009,79.8,4233,2,76.0,4233,0,2013,450,475,165,0.0177048421112623,355,-1,-1,-1,206,-1,-1,-0.3027,-0.9531,0.6248,0.3995,-1.244
1,73.0,2006,61.6,2177,1,66.9,2177,0,2013,595,570,725,0.953899775079926,535,-1,530,-1,-1,-1,-1,-0.4463,0.5454,0.4711,0.7798,-0.8608
0,87.0,2008,60.0,973,2,70.82,973,0,2013,640,605,400,0.842248322257836,425,-1,469,-1,-1,-1,-1,0.8463,1.2114,1.2396,-0.1076,1.247
1,59.0,2007,54.14,1461,2,58.0,1461,0,2011,445,335,455,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.4173,-0.4353,-0.9245,1.8249,-0.2875
1,83.3,2009,92.4,4344,2,66.65,4344,0,2013,510,555,535,-1.0,405,-1,346,-1,-1,-1,-1,0.7027,0.2124,0.6248,-0.3612,0.6721
0,58.2,2009,69.6,8954,2,66.2,8954,0,2013,465,510,455,0.694479327708463,-1,366,-1,-1,-1,366,-1,-1.5953,0.2124,0.7785,1.0333,1.0554
1,80.2,2007,77.2,2656,2,79.0,2656,0,2011,695,445,585,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.0464,0.9688,1.2525,0.1798,0.1864
1,65.0,2007,62.0,1060,2,60.0,1060,0,2012,385,510,295,0.436962648056859,335,-1,-1,-1,-1,324,-1,0.8463,0.8784,-0.6048,-0.7415,1.247
0,84.14,2007,73.61,48,1,76.09,48,1,2012,445,475,595,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-1.8083,0.0328,-1.0697,-0.0552,-0.7615
0,90.0,2009,91.8,631,2,75.0,631,0,2013,560,520,390,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,0.2124,-0.7585,0.3995,0.6721
1,76.6,2005,65.6,462,2,58.0,462,1,2011,455,475,665,0.910770164246022,-1,433,-1,-1,-1,286,-1,-0.1082,-0.7473,-1.0697,0.5323,-0.8799
1,54.8,2005,52.8,11759,2,72.27,11759,0,2014,335,570,515,0.842248322257836,605,-1,469,-1,-1,-1,-1,-1.7389,-1.4526,-1.3733,0.2727,-2.0105
1,89.0,2009,78.0,2665,2,70.26,2665,0,2013,415,415,425,0.694479327708463,375,366,-1,-1,-1,260,-1,-0.1082,1.2808,0.5269,-0.5253,0.0679
1,68.0,2009,64.8,5483,2,74.0,5483,1,2014,525,580,595,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.0208,0.2124,-0.1437,1.1601,-0.6692
1,73.0,2009,66.0,987,2,70.0,987,0,2014,315,530,380,0.356536487724475,275,-1,346,-1,-1,-1,-1,1.9953,0.8784,0.4711,-1.6289,0.4805
1,60.0,2004,59.0,144,2,67.0,144,0,2011,515,555,425,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731
1,55.0,2010,70.4,6408,2,61.4,6408,0,2014,405,495,415,0.649389714846691,-1,356,-1,-1,-1,233,-1,0.1282,-0.4536,1.3933,0.9066,0.0973
1,89.0,2008,63.0,5483,2,75.2,5483,1,2013,675,595,695,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.5644,0.7119,-0.6048,-0.995,-0.6692
1,81.0,2005,77.0,402,1,77.0,402,0,2010,655,735,755,0.985461394326131,575,500,-1,-1,-1,-1,-1,-0.1082,0.5008,1.2525,-1.7004,0.5024
1,67.0,2008,76.0,6434,2,58.0,6434,0,2012,345,525,325,0.371138665635061,115,366,-1,-1,-1,-1,320,-1.8083,-1.9953,-1.2148,-0.26087,-3.1311
1,69.0,2010,69.0,5298,2,71.0,5298,0,2014,510,475,400,0.298769128563994,465,-1,-1,-1,356,-1,-1,1.1336,1.0449,0.7785,-2.3895,-0.2859
1,74.5,2008,65.4,3579,2,73.55,3579,0,2015,405,370,295,0.356536487724475,455,-1,346,-1,-1,-1,-1,1.4208,0.2124,1.0859,-0.4879,-0.8608
1,89.4,2008,86.4,44,2,72.62,44,0,2012,485,445,595,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.51,0.1498,0.2729,1.8249,0.1864
0,74.6,2006,68.6,44,2,77.0,44,0,2012,395,435,575,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,-0.4891,1.1199,-0.4455
